Unnamed: 0,Communication_Communication band,Communication_Frequency [GHz],Communication_Beamwidth [deg],Communication_D_r [m],Communication_Required Eb/N0 [dB],Communication_Efficiency,Communication_D_antenna [m],Communication_Mass_communication [kg],Communication_Data Rate [bps],OBC_cpu_DMIPS,OBC_cpu_power_idle,OBC_power max,OBC_cpu efficiency,OBC_recovery rate,OBC_Throughtput per W,OBC_Mass_OBC,SolarArray_Solar Material,SolarArray_Efficiency,SolarArray_Specific Power [W/kg],SolarArray_A_solar [m^2],SolarArray_P_solar_max [W],SolarArray_Mass_solar_array [kg],Battery_Battery type,Battery_Number of cell,Battery_Diameter [m],Battery_Length [m],Battery_Volumetric Energy [Wh/m³],Battery_Specific Energy [Wh/kg],Battery_Capacity [Wh],Battery_Mass_battery [kg],Radiator_Radiator material,Radiator_A_radiator [m2],Radiator_rho [kg/m³],Radiator_emissivity,Radiator_thickness [m],Radiator_Q_rad [W/K⁴],Radiator_Mass_radiator [kg],CubeSat mass,score_4orbits,score_8orbits,score_15orbits,subscore_4_Power,subscore_4_Thermal,subscore_4_OBC,subscore_4_Comm,subscore_4_Payload,subscore_8_Power,subscore_8_Thermal,subscore_8_OBC,subscore_8_Comm,subscore_8_Payload,subscore_15_Power,subscore_15_Thermal,subscore_15_OBC,subscore_15_Comm,subscore_15_Payload
193500,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Silveredteflon_2mil,0.03,2100,0.66,0.002,1.12266e-09,0.126,0.6178416868968573,7.767341519047957,7.229578620177498,6.965956419037159,0.8793844863793588,0.7528236300497746,0.7258637125213627,0.9047356288220454,0.6502991452991453,0.8774935784631438,0.6066893707905153,0.6253407828090858,0.9120891529644208,0.6504299754299754,0.8766007700618628,0.5199274613457268,0.5971389300730161,0.9264843955352771,0.6504975517295846
193600,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Blackpaints_chemglazeZ306,0.03,1200,0.89,0.0015,1.5138899999999996e-09,0.054,0.4008649701209837,4.601367020923211,4.243079253481118,3.990188942417094,0.8653433140930794,0.4223737983178994,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.8643642399570158,0.39591315016975126,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.8646408227735279,0.38289725749665665,0.28831749778869353,0.32321093075241225,0.3278628968567367
193700,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Metallic_VDG,0.03,8400,0.03,0.001,5.102999999999999e-11,0.252,1.282260332445352,5.990036694405409,5.06954800581285,4.432641794937529,0.8980324312503164,0.6390979143260442,0.4931169513236767,0.5740081349620985,0.47470085470085466,0.898057778845331,0.5044752291408591,0.42501718942090605,0.4086411529527333,0.4255528255528256,0.8980494715272579,0.4382548398320353,0.34001460870487643,0.35075697697609215,0.36457115779497706
193800,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Silveredteflon_5mil,0.03,2100,0.78,0.005,1.3267799999999996e-09,0.315,0.6716100846360378,4.742269281217927,4.320052429006137,4.040617048002,0.8956858532284938,0.45145470986647385,0.34761387729264714,0.45455619000531183,0.37538461538461537,0.8942697672767774,0.410565820977585,0.32028001042600723,0.3612797962384634,0.3541769041769042,0.8947102015422693,0.39045273129360775,0.2861464468044839,0.32862982509149685,0.3278628968567367
193900,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Blackpaints_3Mblackvelvet,0.03,1200,0.84,0.002,1.4288399999999996e-09,0.072,0.9509434650384914,4.859657950687763,4.377994304000347,4.076364489443398,0.9150015368911584,0.4666329021132801,0.33860722676895394,0.4994116142339827,0.37538461538461537,0.912862420898873,0.41819077248365044,0.3138071756643233,0.37906446896382195,0.3541769041769042,0.9135243206544034,0.39436227226758436,0.28281750196202926,0.33693879641142654,0.3278628968567367
194000,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,LiSOCl2,3,0.021,0.07,176000,110.0,12.801487408553836,0.1163771582595803,Metallic_anodizedAl,0.03,2750,0.88,0.002,1.49688e-09,0.165,0.5620357183484315,4.674120560713565,4.298526069550389,4.036902087445688,0.9102302084745729,0.4343095108698929,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.9084865885198569,0.4019483997587818,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.9090140756578649,0.38603009168688407,0.28831749778869353,0.32321093075241225,0.3278628968567367
194100,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Aluminizedteflon_2mil,0.03,2200,0.78,0.002,1.3267799999999996e-09,0.132,0.500483010797082,4.646949064866551,4.270806011583655,4.009012063607342,0.8768135887928566,0.43790844799318807,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.8756570358930538,0.4037440961413362,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.8759821260703077,0.38693878077415894,0.28831749778869353,0.32321093075241225,0.3278628968567367
194200,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Aluminizedkapton_0.5mil,0.03,1420,0.55,0.0005,9.3555e-10,0.0213,0.412229614901307,6.4072461969351835,5.906130748956215,5.678525097482242,0.8598978871101026,0.5597529088586342,0.5522521867209117,0.7638310896689378,0.5318376068376068,0.8529674157106603,0.38104920515493046,0.55592890987291,0.7035703089815948,0.5652948402948403,0.840045161266524,0.2958485361777507,0.5976930403039185,0.6723081460636605,0.5912336123835098
194300,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,0.4022432321525421,8.246245737596352,8.01453055069739,7.965612896634014,0.893153222345082,0.9996901924171322,0.7258637125213627,0.9047356288220454,0.6502991452991453,0.8916007407610264,0.9996901924171322,0.6253407828090858,0.9120891529644208,0.6504299754299754,0.8914164430865028,0.9996689072519223,0.5971389300730161,0.9264843955352771,0.6504975517295846
194400,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiFe_18650,3,0.018,0.065,69730,57.75,3.460104124331423,0.0599152229321458,Aluminizedteflon_5mil,0.03,2200,0.66,0.005,1.12266e-09,0.33,0.6717412519650963,5.8663045947957535,4.975644811238525,4.340414467165318,0.8469665983969238,0.5075909300478144,0.45966834168991266,0.7405907792895903,0.47470085470085466,0.8457562054049069,0.42364648560337004,0.38435090230135016,0.5203752924663985,0.4255528255528256,0.8457384310581317,0.38235453110270484,0.3136122167368654,0.41665675313307066,0.36457115779497706
194500,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,NiCd,3,0.018,0.065,54000,30.0,2.6795586220263417,0.0893186207342113,Aluminizedkapton_1mil,0.03,1420,0.67,0.001,1.1396699999999996e-09,0.0426,0.4011281648047557,4.82406841869428,4.329551779405538,3.995412766493155,0.8212102820457639,0.42563680252694835,0.309857737234999,0.6425914285291243,0.37538461538461537,0.8204657960182905,0.3825719877121335,0.2608049779780829,0.5246925862076992,0.3541769041769042,0.8203829874645071,0.3613885683008613,0.24985180131967416,0.41922044244098233,0.3278628968567367
194600,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Betacloth,0.03,1600,0.86,0.003,1.4628599999999996e-09,0.144,0.5295867023301247,4.674783028882189,4.295958519992858,4.032752056037332,0.9039839712657184,0.43762043956178476,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.9021019214408805,0.40358571733956256,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.9024481159040375,0.3868441662965646,0.28831749778869353,0.32321093075241225,0.3278628968567367
194700,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Whitepaints_S13G-LO,0.03,1300,0.85,0.003,1.4458499999999995e-09,0.117,0.4457605035644966,4.665328818203034,4.291974935512636,4.03148918649084,0.905873345585628,0.4323095675117591,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.903953335554673,0.4008952156599072,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.9043123363150134,0.3854426148842474,0.28831749778869353,0.32321093075241225,0.3278628968567367
194800,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Aluminizedkapton_2mil,0.03,1420,0.75,0.002,1.2757499999999999e-09,0.0852,0.4250888447915941,4.763719227730798,4.325097207488442,4.04262488462217,0.8976580749958559,0.438850245195193,0.3412831156926599,0.48608500268778343,0.37538461538461537,0.8958956363163062,0.40417431926926706,0.3157302642529396,0.3737806169222299,0.3541769041769042,0.8961949532945773,0.38711736255131085,0.28380653629928027,0.334470188990288,0.3278628968567367
194900,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Astroquartz,0.03,2000,0.8,0.0015,1.3607999999999999e-09,0.09,0.4272959701209837,4.624314700533039,4.253412429338178,3.994338145582685,0.863574516859738,0.43389847557896755,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.8623524509654422,0.4016924570604491,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.8624934967259013,0.38585043844783723,0.28831749778869353,0.32321093075241225,0.3278628968567367
195000,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Whitepaints_Z93,0.03,1300,0.92,0.001,1.5649199999999996e-09,0.039,0.3608912434630846,4.636325717815803,4.275364340559223,4.020986188875475,0.9006574875507228,0.42146456394633897,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.8988920733928054,0.39541132320559824,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.8992353265317151,0.38259583269420994,0.28831749778869353,0.32321093075241225,0.3278628968567367
195100,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Aluminizedkapton_5mil,0.03,1420,0.86,0.005,1.4628599999999996e-09,0.213,0.5600410846360377,4.667253559366858,4.288025346105057,4.02463079776364,0.8938850290609918,0.43901195663242765,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.8922365936607592,0.40429436403983504,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.8925377679978923,0.3872169116462498,0.28831749778869353,0.32321093075241225,0.3278628968567367
195200,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Maxorb,0.03,2100,0.1,0.0015,1.7009999999999999e-10,0.0945,1.036548567244851,5.098830822512412,4.463097725990449,4.0867058598729376,0.9124363735823129,0.5216523397010426,0.3317968806605994,0.5740081349620985,0.38017094017094016,0.9107055879254468,0.43072178414548706,0.3089208650535865,0.4086411529527333,0.3576167076167076,0.9112156046974186,0.38599338803101735,0.28030461291050124,0.35075697697609215,0.32963196967303743
195300,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Whitepaints_ZOT,0.03,1300,0.91,0.002,1.5479099999999999e-09,0.078,1.1795912085647549,4.916482871496177,4.360943183998821,4.028903921287999,0.8980449653587994,0.4686170330123266,0.32734891361433993,0.5554808945198215,0.37538461538461537,0.8980700715584833,0.40419342190121554,0.30571613221222016,0.40129530987052003,0.3541769041769042,0.898062877292539,0.37250369143276163,0.2786563209089617,0.3473250105613386,0.3278628968567367
195400,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Metallic_VDA,0.03,2700,0.04,0.002,6.803999999999999e-11,0.162,0.5935881130034415,4.7300790944891276,4.3113150658939245,4.027800477900694,0.8739660168773982,0.48006329636491385,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.8724142997280837,0.42483181488343236,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.8725182713188099,0.3976636581884767,0.28831749778869353,0.32321093075241225,0.3278628968567367
195500,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Quartzmirror,0.03,1333,0.8,0.008,1.3607999999999999e-09,0.31992,1.2327412911254478,7.867585599872501,7.090816748639206,6.513033764585455,0.9077916723471078,0.7775551948483104,0.7258637125213627,0.9047356288220454,0.6502991452991453,0.906498604564388,0.5345019541075696,0.627263871240307,0.9068053009228287,0.6504299754299754,0.9068185453196498,0.3616541929725431,0.6038209419615188,0.9098062429583169,0.6504975517295846
195600,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiSOCl2,3,0.021,0.07,176000,110.0,12.801487408553836,0.1163771582595803,Whitepaints_chemglazeA276,0.03,1300,0.88,0.001,1.49688e-09,0.039,0.4699135444353879,5.925189054225143,5.594876291449014,5.068174012364505,0.9039974567617248,0.4953186073375014,0.4576124759270568,0.7508295174287434,0.47470085470085466,0.8969320205311233,0.3422144406708347,0.487817228435926,0.6984153313800414,0.5242321867321866,0.8925200766295843,0.26210961513330505,0.4322839574246533,0.669899748579623,0.49360290633391246
195700,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiFe_18650,3,0.018,0.065,69730,57.75,3.460104124331423,0.0599152229321458,Metallic_bareAl,0.03,2700,0.1,0.001,1.7009999999999999e-10,0.081,0.4554516091079534,4.4719290836982415,4.175192537434922,3.9471997009697226,0.8428208184863503,0.3944095095351445,0.35864376090499595,0.39962454729049013,0.37538461538461537,0.8419278699669744,0.3818562687944037,0.3282068877790839,0.33950001587190126,0.3541769041769042,0.8416940437123908,0.3756813771868285,0.2902231980970553,0.31845434572143805,0.3278628968567367
195800,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Silveredteflon_2mil,0.03,2100,0.66,0.002,1.12266e-09,0.126,0.6227447546528598,6.429314207274218,5.78422620608396,5.303691396217748,0.8547190212734452,0.5583567458093743,0.5620893079255564,0.7618808538329087,0.5375213675213675,0.851195025142488,0.3375280421056705,0.5631908121074789,0.7027970623413615,0.5693796068796069,0.8380256628812596,0.23159286051432645,0.5634478463487638,0.6719468864410548,0.5711104090980887
195900,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Blackpaints_chemglazeZ306,0.03,1200,0.89,0.0015,1.5138899999999996e-09,0.054,0.550808371904095,4.792350990866147,4.3393356778749705,4.051433189377533,0.9025923178655885,0.44179202962681074,0.33880302351946906,0.4984364963159682,0.37538461538461537,0.9007541156674174,0.4056600851823663,0.3139478894634904,0.37867784564370544,0.3541769041769042,0.9009702888329832,0.3878869184660393,0.28288987032816953,0.3367581666001237,0.3278628968567367
196000,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Metallic_VDG,0.03,8400,0.03,0.001,5.102999999999999e-11,0.252,0.6991921282784554,4.778940270713917,4.348984631609026,4.059405085401604,0.9039272631011926,0.48862486324031035,0.3534877798080992,0.42530265246487425,0.37538461538461537,0.9020833901622106,0.42912486324031035,0.3245014244010185,0.3496810966349688,0.3541769041769042,0.9023144248919542,0.39985703844202286,0.28831749778869353,0.32321093075241225,0.3278628968567367
196100,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,NiCd,3,0.018,0.065,54000,30.0,2.6795586220263417,0.0893186207342113,Silveredteflon_5mil,0.03,2100,0.78,0.005,1.3267799999999996e-09,0.315,0.6977433501052852,4.867262825954724,4.294559463701385,3.961410821954639,0.8199916968328788,0.4602864239027201,0.31661272512776684,0.6089498603576213,0.37538461538461537,0.819035478121973,0.39997392390272013,0.2980003255578963,0.4224951552569075,0.3541769041769042,0.8188580789992725,0.37030643342966607,0.274688122165602,0.35722954521444317,0.3278628968567367
196200,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Blackpaints_3Mblackvelvet,0.03,1200,0.84,0.002,1.4288399999999996e-09,0.072,0.4818018876306542,4.788859266564959,4.337337836717023,4.050361578235038,0.9025509426397063,0.4395996286947529,0.33860722676895394,0.4994116142339827,0.37538461538461537,0.9006410552008227,0.4045463879540122,0.3138071756643233,0.37906446896382195,0.3541769041769042,0.9008813703147908,0.3873038315067484,0.28281750196202926,0.33693879641142654,0.3278628968567367
196300,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Metallic_anodizedAl,0.03,2750,0.88,0.002,1.49688e-09,0.165,0.5174521866583509,4.750788584760124,4.320931598446674,4.0412142007546485,0.8989052716385325,0.43898365014434065,0.34333898157306814,0.47584626454863027,0.37538461538461537,0.8970183534003431,0.4042475390332296,0.3172077591441935,0.3697210720610068,0.3541769041769042,0.8972307233368542,0.3871609774504758,0.2845664041437536,0.33257357597160836,0.3278628968567367
196400,S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Aluminizedteflon_2mil,0.03,2200,0.78,0.002,1.3267799999999996e-09,0.132,0.4961040300921235,4.873424304607357,4.361253215628642,4.055566041099772,0.8962742637002228,0.42329845669514976,0.31638429558549935,0.6100874979286381,0.37538461538461537,0.8944044341725685,0.38141419743589056,0.2850077514348099,0.45819337514766323,0.3541769041769042,0.894599714321684,0.3608114888341082,0.254798882871375,0.4068726383541679,0.3278628968567367
